2020-03-27 17:25:33.802566: I tensorflow/core/platform/cpu_feature_guard.cc:141] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX2 FMA
2020-03-27 17:25:33.810999: I tensorflow/core/platform/profile_utils/cpu_utils.cc:94] CPU Frequency: 2400040000 Hz
2020-03-27 17:25:33.813822: I tensorflow/compiler/xla/service/service.cc:150] XLA service 0x634a1c0 executing computations on platform Host. Devices:
2020-03-27 17:25:33.813850: I tensorflow/compiler/xla/service/service.cc:158]   StreamExecutor device (0): <undefined>, <undefined>
fail to load model...
-1189.720224345187 -0.030956304 40.078293 0.0054208855
-1189.3002225667892 -0.03565395 39.977257 0.0053658956
-1188.8336534438715 -0.03490106 39.911137 0.0054174047
-1189.3771316720167 -0.035482742 40.022316 0.0053866385
-1190.402451882728 -0.035529837 40.034473 0.005346794
-1190.537093004709 -0.03983216 40.071598 0.0053803492
-1190.0545737788668 -0.036521208 40.021976 0.005382519
-1189.9880965406796 -0.031610176 40.11067 0.0053937025
save 성공!
-1189.4825341900491 -0.038460206 40.080517 0.0053343433
-1190.823056396909 -0.03557123 40.055023 0.005285363
-1190.8357262711534 -0.0385647 40.016468 0.0052914186
-1191.5364637696123 -0.0410588 39.927486 0.0053694975
-1190.48701013389 -0.031902466 39.811047 0.0054008868
-1191.4409595301026 -0.039064292 39.82819 0.0053941663
-1191.687519994571 -0.03818521 39.666153 0.005371749
-1190.5788728454545 -0.034283396 39.557083 0.0054085557
-1189.2423094430007 -0.040443137 39.513363 0.0054094023
-1190.1889716762332 -0.041278582 39.450478 0.0054054935
save 성공!
-1190.975811325817 -0.04363928 39.531334 0.005427003
-1190.04084045084 -0.04184766 39.480797 0.0054277373
-1191.3558738271236 -0.043018702 39.473316 0.005436603
-1192.050190497342 -0.034589395 39.35425 0.005424356
-1190.447519975358 -0.028552372 39.221447 0.005421558
-1188.7595383726507 -0.032266043 39.16051 0.005403831
-1190.46571364465 -0.036641806 39.22037 0.005385763
-1191.2693728932677 -0.03218453 39.215958 0.005377752
-1190.9591702220212 -0.028225482 39.13299 0.005351557
-1190.784180166727 -0.026278878 39.04635 0.00534943
save 성공!
-1191.7655429138777 -0.024726074 38.734688 0.005355002
-1190.2670748988885 -0.021214828 38.5761 0.005366466
-1189.4566986784023 -0.0189096 38.551697 0.005399368
-1188.4832619087986 -0.016171243 38.562153 0.005379833
-1189.6922731035818 -0.02251492 38.62716 0.0054405136
-1190.4746048273564 -0.022957962 38.658985 0.005465195
-1191.6288869809837 -0.018177345 38.65044 0.0055139475
-1191.074719368462 -0.012299979 38.561337 0.005523029
-1189.8757758240422 -0.01494637 38.560192 0.0055290814
-1189.1894487515356 -0.019434689 38.501266 0.005535901
save 성공!
-1187.9513992818854 -0.017659722 38.470123 0.005528371
-1184.2950034543046 -0.008594195 38.272667 0.005496812
-1181.505973280516 -0.008067624 38.189743 0.0054726023
-1179.8944285460784 -0.008014632 38.06302 0.0054846895
-1178.6710241312144 -0.0031365042 37.990173 0.005517926
-1178.6868209308027 -0.003407772 37.929714 0.005457434
-1178.297595001369 -0.0012077385 37.928154 0.005461418
-1177.1834787390485 0.003907749 37.82643 0.005506458
-1176.4170755467824 0.0011570564 37.831993 0.005488745
-1177.9480712900956 0.0034303674 37.818542 0.0054921107
save 성공!
-1175.9690330517203 0.0018432027 37.870987 0.005512156
-1176.9332240510562 -0.0041554957 37.766605 0.005537397
-1176.5503967979885 0.0043115434 37.636566 0.0055705947
-1175.3994546958004 -0.0005606812 37.635223 0.005593477
-1177.084269305667 -0.0057619815 37.62699 0.0055942573
-1176.4809943914538 -0.005873184 37.645584 0.0055823685
-1172.760001636164 0.0035327105 37.5226 0.005627057
-1171.5667525868016 0.004028714 37.505375 0.005621937
-1171.5234775803249 0.0003650214 37.56161 0.005623892
-1171.0831312313862 -0.0008155267 37.444057 0.005599478
save 성공!
-1169.5210860642783 0.0010132178 37.44414 0.0055590183
-1168.8447268747236 -0.0041324655 37.504875 0.005512385
-1168.0207609854874 -0.00046271115 37.333683 0.0054683085
-1167.630515251097 0.008277638 37.272484 0.005509627
-1165.9051471998566 0.007731091 37.279922 0.0054486883
-1166.967657896164 0.0104202535 37.221264 0.005470591
-1166.7042796107935 0.01073296 37.189476 0.0054270346
-1168.1520714550363 0.00711457 37.26059 0.0054980787
-1169.0976815711638 0.015602724 37.223625 0.0055206753
-1167.9310249665632 0.012549668 37.178307 0.005490071
save 성공!
-1167.2014078388684 0.00333206 37.1953 0.0055097383
-1166.4996667093485 0.0058406214 37.273563 0.0054855105
-1164.7054315883643 0.005223555 37.28472 0.005472996
-1165.3666639997016 0.0043665166 37.286293 0.0054397993
-1165.258717243849 0.006163522 37.40139 0.0054345196
-1164.978258216022 0.0050816606 37.388046 0.005421223
-1165.1915696079845 0.0071370415 37.360138 0.005411893
-1163.7523762240917 0.016426632 37.342255 0.005446151
-1161.1897446112305 0.015450242 37.05071 0.0054254825
-1161.7994085820192 0.015799616 37.127285 0.0054566674
save 성공!
-1159.6887701494218 0.018667925 36.940357 0.005501573
-1159.3939054356867 0.024683839 36.87575 0.005519611
-1159.330947109439 0.016046898 36.801395 0.005524361
-1159.534872981239 0.019900521 36.81105 0.0055734874
-1159.067606341261 0.020780373 36.619858 0.0055221827
-1158.382871287761 0.019627543 36.58051 0.005547945
-1158.9166042213333 0.016961904 36.6001 0.0055773016
-1155.4770450624746 0.020541929 36.435436 0.005578371
-1157.3315486967927 0.021119108 36.47867 0.005637892
-1155.1614714635775 0.017083699 36.526062 0.005631888
save 성공!
-1154.588378681213 0.01888402 36.53454 0.005593392
-1153.9225344006977 0.013184123 36.39706 0.0056032063
-1150.5218348049102 0.015284488 36.33938 0.0055965553
-1151.7982007176536 0.012302105 36.395817 0.005620154
-1152.2627935562236 0.016364044 36.38537 0.0055674827
-1149.7435392572017 0.0141563285 36.2021 0.005558621
-1148.8340964421557 0.01470808 36.170124 0.005542835
-1150.7164344389844 0.011295183 36.195553 0.005582584
-1149.5980131473793 0.014975319 36.114914 0.0055532814
-1150.3690069157274 0.010198164 36.205948 0.005511787
save 성공!
-1151.6009815184648 0.0077521927 36.19997 0.0055568554
-1149.0228076948783 0.010326797 36.083992 0.0055715404
-1148.69416301924 0.012427033 36.030987 0.0055804374
-1149.6443903591703 0.016225807 36.015503 0.0056170905
-1149.440312019742 0.01374435 35.978523 0.0055956896
-1150.1556720826352 0.019560106 35.959904 0.005643779
-1148.9622862700312 0.01722131 35.994946 0.005689484
-1147.6461936931041 0.017531212 35.981388 0.0057127927
-1147.9043800057057 0.018767428 35.991566 0.0057474286
-1146.9660662943693 0.018571943 36.142788 0.005738931
save 성공!
-1146.6873870445518 0.02294607 36.255283 0.005752253
-1147.0301029931798 0.018383255 36.377037 0.0058048926
-1147.2402231991239 0.021087945 36.50715 0.005855199
-1148.1719155816809 0.022203732 36.560722 0.0058184527
-1149.1694488954176 0.021784334 36.61319 0.00578641
-1148.1497157641509 0.028323675 36.555737 0.0058367266
-1146.388160604253 0.027276304 36.555153 0.0058295657
-1147.7341736821077 0.024259916 36.62084 0.005847922
-1147.2285417992425 0.026558636 36.51879 0.005836835
-1146.5640563269526 0.028480632 36.724148 0.005893995
save 성공!
-1145.112633611933 0.028747266 36.673786 0.0059157307
-1145.3806920991117 0.030017398 36.667072 0.0059757014
-1145.2060292056856 0.027376419 36.653088 0.006000799
-1144.9628081566684 0.023134097 36.751553 0.006029533
-1146.7028574832473 0.018046707 36.891083 0.006041089
-1147.0487909400667 0.024021992 36.764908 0.0060497154
-1144.9520685004127 0.028049696 36.755962 0.0061058756
-1144.9757422953685 0.022475403 36.74614 0.0061070416
-1145.4960441211383 0.020543585 36.790516 0.0061632623
-1145.3724200056386 0.021759205 36.77747 0.006169288
save 성공!
-1145.4622398043389 0.020879393 36.82998 0.0061744135
-1147.7065262502065 0.01828094 36.885113 0.0061471127
-1150.103921047164 0.0194997 36.99971 0.006180116
-1150.9706288982047 0.020428544 37.098114 0.006180209
-1150.8376424960445 0.02576821 37.05134 0.0061230185
-1151.8870349813462 0.027137073 37.07458 0.006135331
-1154.9015085389285 0.02570286 37.26259 0.006154616
-1157.3595637990422 0.021900695 37.38025 0.0061622467
-1159.516752124286 0.01888005 37.47498 0.006172717
-1162.2407670364757 0.017608019 37.620476 0.0061736107
save 성공!
-1163.3077318093324 0.01791946 37.60801 0.0062382277
-1165.301380592578 0.01708025 37.65715 0.0062200576
-1167.7632441526098 0.017366173 37.827633 0.0062246416
-1167.7354646880729 0.017828487 37.863514 0.006228706
-1169.5942873124652 0.015613475 37.936966 0.006245991
-1171.368420878116 0.014939369 38.02267 0.006302072
-1172.304237590665 0.010587773 37.989933 0.006279533
-1174.0499891315972 0.009544945 38.027264 0.0062752427
-1175.9723128978414 0.00935535 38.11111 0.0063150143
-1176.6062998169307 0.013538557 38.24729 0.006353744
save 성공!
-1178.33834164459 0.01045492 38.261475 0.0064011854
-1179.3114304885082 0.016372202 38.38048 0.0063646697
-1178.1670793626636 0.010906521 38.36204 0.006328808
-1178.3612958435401 0.016460126 38.227806 0.006305426
-1179.042842597764 0.021607053 38.273212 0.006336719
-1178.35727706629 0.025548983 38.161007 0.0063692094
-1178.982101337395 0.019048762 38.060772 0.0063459487
-1180.5825516156192 0.019596064 38.0392 0.0063103074
-1179.8405511731353 0.018090183 37.977066 0.0063465913
-1179.5927361322617 0.02397949 37.94419 0.0063445102
save 성공!
-1182.2780081390872 0.021232866 38.01643 0.0063273287
-1181.278977365999 0.023189044 37.879623 0.0063859606
-1181.6978860409092 0.022122264 37.859196 0.0063645523
-1181.563861667189 0.019180331 37.78976 0.0063320966
-1182.025225136261 0.019528069 37.74359 0.0063325097
-1181.430358382423 0.01604249 37.752853 0.0063137724
-1177.9712622977934 0.012812721 37.67273 0.006292419
-1178.1745125287314 0.013670039 37.621155 0.006272294
-1178.1349697317244 0.005299212 37.665394 0.006247469
-1177.681081200077 0.012274336 37.607784 0.0062794834
save 성공!
-1178.3237052405912 0.018161073 37.592083 0.006327084
-1177.4325785352737 0.015719017 37.4429 0.0062871804
-1176.1109790271685 0.016213289 37.225082 0.0062856083
-1173.3500575631492 0.021234332 37.140656 0.006248183
-1172.6485132259763 0.025283627 37.069763 0.0062771672
-1172.8561919613128 0.022305662 37.086105 0.0062256493
-1172.018727738921 0.027653405 36.992 0.0062396796
-1173.783885942644 0.024487961 36.95992 0.006277638
-1174.315734785213 0.022837581 37.072834 0.0062470417
-1173.0905793394359 0.026682094 36.956852 0.0062425886
save 성공!
-1174.3262951075587 0.024639549 36.974495 0.006194873
-1173.5198167804945 0.017600495 36.938095 0.006178761
-1173.8816278805746 0.0290355 36.957176 0.006223227
-1172.2005680250695 0.027935352 36.92999 0.0061890073
-1172.2753806726555 0.027557077 37.053925 0.006200992
-1171.9288062518763 0.030760664 37.069515 0.0062139635
-1171.5914318049977 0.029920503 36.987858 0.006230167
-1173.3170797635737 0.029455654 37.001926 0.006175343
-1172.10804331631 0.03207186 37.034027 0.006121012
-1173.098491020491 0.03110292 37.147213 0.0060857614
save 성공!
-1171.444286600304 0.03454609 37.249508 0.0060857357
-1170.5364715734595 0.033368107 37.191505 0.006119577
-1172.0621954541487 0.03689126 37.049835 0.006133325
-1169.703188485704 0.04285004 36.994476 0.0061343787
-1168.4356859320167 0.0354852 37.033695 0.0061876415
-1169.1059690772224 0.043177437 37.192352 0.0061514867
-1170.3932317901108 0.0418966 37.307266 0.0061520874
-1167.733669263034 0.040779952 37.22967 0.0061313645
-1167.0295467722665 0.03807434 37.140232 0.0061192964
-1165.4884148633466 0.04189626 36.9833 0.006113885
save 성공!
-1163.4035635909856 0.041293368 36.88677 0.006076378
-1165.2438818132891 0.043801013 36.93658 0.0060681906
-1163.6614969316777 0.04443336 36.941357 0.00610709
-1164.014796434682 0.04159555 37.012833 0.006066588
-1164.8482365101872 0.044726018 37.04606 0.0060413075
-1165.0361354296392 0.034245852 37.17861 0.0060105175
-1164.8893244988944 0.03667418 37.13146 0.00595985
-1165.4125111153712 0.04025468 36.97028 0.0058904635
-1164.0797218925666 0.03774297 36.91379 0.0058260085
-1165.0429227539432 0.036693864 36.819122 0.0058210576
save 성공!
-1167.616940458634 0.03291612 36.83076 0.0058353604
-1167.0181298570578 0.038268466 36.77822 0.0057718824
-1166.1606719216695 0.037537288 36.63004 0.0057065594
-1164.4119341676376 0.03997045 36.51322 0.0057449616
-1164.7611288982505 0.03815521 36.516544 0.0057547307
-1166.355536863143 0.036364242 36.645775 0.0057480875
-1167.334030970608 0.03761312 36.652245 0.0057480787
-1165.438460871323 0.039423052 36.604202 0.0056991596
-1166.6870444701397 0.037849177 36.718155 0.005743735
-1167.4528384008659 0.037577253 36.66229 0.0056848023
save 성공!
-1169.5265110904545 0.042922873 36.679153 0.005699809
-1167.933179772534 0.042136207 36.6214 0.0056835916
-1167.6478633169922 0.044333387 36.601097 0.0056747897
-1168.632841386999 0.043698177 36.552845 0.0056972476
-1168.9490681151963 0.045301978 36.548325 0.0057395226
-1169.4018128525522 0.04207579 36.705513 0.0057369005
-1169.2480394446761 0.03942834 36.652977 0.0056759715
-1169.663171590421 0.03957686 36.608387 0.0057198014
-1170.9052541743415 0.038527597 36.62875 0.0057173516
-1171.6117464016486 0.038940363 36.723656 0.005690458
save 성공!
-1169.9810812146916 0.04113015 36.680904 0.005661028
-1169.39320297974 0.037705705 36.648746 0.0057085967
-1166.406907071685 0.039598987 36.59776 0.0056643467
-1165.5202021809682 0.030521085 36.315094 0.005616443
-1164.0094745517922 0.032042995 36.194393 0.0056165974
-1163.3047981333748 0.03136398 36.135536 0.0056255283
-1160.2555794778082 0.03398492 35.829132 0.005589798
-1157.6938716864593 0.03358294 35.66505 0.005570523
-1157.0757658850769 0.037370756 35.536366 0.0055888398
-1155.6625118084519 0.036633752 35.361065 0.005551769
save 성공!
-1154.608043133581 0.038125742 35.33424 0.005483785
-1154.5185356348995 0.037204634 35.258106 0.005539764
-1152.1436874847323 0.03867114 35.108444 0.005506808
-1150.902455728897 0.042093903 35.00157 0.0054923175
-1149.725400081215 0.036965087 34.9103 0.005436089
-1147.4829997571198 0.046920013 34.82896 0.005391893
-1147.3267969280907 0.047679916 34.858498 0.0053913696
-1145.97515681647 0.04822052 34.752316 0.005355939
-1146.3463211736807 0.045455996 34.679848 0.0053054476
-1145.0830417461457 0.045741383 34.53911 0.00527956
save 성공!
-1144.3746927549591 0.043054834 34.506424 0.005213952
-1143.1683028651055 0.044547647 34.47244 0.00524701
-1144.1296700039568 0.042365264 34.54151 0.0052483063
-1143.3025387241066 0.040234324 34.543312 0.005261043
-1142.793146299491 0.03849765 34.57445 0.0052046347
-1142.7253404101743 0.036292344 34.565952 0.0051413532
-1144.4555469103639 0.03471012 34.714954 0.0051163905
-1142.6990160037521 0.03587621 34.648045 0.0051347595
-1143.5978704312931 0.036912944 34.625866 0.0050891475
-1143.022249438195 0.035393026 34.59869 0.005084828
save 성공!
-1142.5355264627933 0.037040535 34.55376 0.0051410077
-1142.8917711224992 0.03721219 34.6216 0.005139155
-1142.3843331043975 0.03708146 34.598373 0.005151054
-1141.0524824847228 0.04156374 34.4818 0.0051652384
-1141.8010304916525 0.04146244 34.520863 0.005163832
-1140.572030645704 0.041873287 34.548355 0.0051598824
-1142.6632253180085 0.043310814 34.589905 0.0051614363
-1138.914955800972 0.048827786 34.43277 0.0051705027
-1138.2212064573182 0.044433188 34.387775 0.0051791435
-1138.8435197853303 0.04280529 34.314213 0.005114598
save 성공!
-1140.2618097951574 0.04790422 34.349438 0.0050470126
-1143.6271033730875 0.043382753 34.427135 0.0050760824
-1145.5970578364795 0.04786954 34.575233 0.0050303163
-1147.1034373171867 0.04153408 34.6379 0.0050322856
-1146.6970997649962 0.04109611 34.528545 0.005000451
-1145.9655874099594 0.037632667 34.462093 0.0050019985
-1146.357964287572 0.043247413 34.642128 0.005008331
-1145.2630387904578 0.034728013 34.63658 0.0049807015
-1143.9052592396804 0.03455416 34.62835 0.0049787383
-1143.4623085281094 0.030737445 34.64323 0.0049614315
save 성공!
-1143.252766299827 0.035275586 34.72366 0.0050251577
-1143.3847550350383 0.034880683 34.685837 0.005053062
-1142.9728897173227 0.028923364 34.73208 0.0050258148
-1144.7934559081677 0.030593675 34.708797 0.005018258
-1144.5295708919568 0.030630577 34.577988 0.0050023394
-1145.112486536751 0.029892778 34.562645 0.0049743154
-1144.9120882206857 0.035098452 34.74018 0.004990324
-1143.8700525296233 0.028875899 34.784706 0.0050313743
-1144.6677884218054 0.025757715 34.721874 0.0050250404
-1143.893410334971 0.027313085 34.56268 0.005008597
save 성공!
-1143.1876732954802 0.025103558 34.294533 0.004994704
-1144.535270958029 0.032357797 34.48356 0.0049303574
-1144.3542217896882 0.031749498 34.55769 0.0049269493
-1144.221348361049 0.025831109 34.560062 0.004920612
-1144.9775746705764 0.03374078 34.578056 0.004859347
-1145.763814594909 0.028111115 34.53665 0.0048592268
-1146.3368276517117 0.03420247 34.533024 0.0048496854
-1147.4729411973044 0.038533315 34.516953 0.0048304675
-1148.9182116267357 0.036969792 34.746502 0.0048457314
-1147.3240588557192 0.03411542 34.811253 0.0048645614
save 성공!
-1148.5420002867597 0.035520207 34.809746 0.0048669786
-1147.3056629769828 0.03016337 34.826443 0.004822792
-1145.9851415826163 0.030296955 34.814293 0.004815643
-1145.7750686719905 0.026468782 34.73982 0.004820203
-1145.431647238117 0.024386108 34.862694 0.0048429156
-1145.6006426969288 0.025974529 34.708126 0.004808333
-1147.3806529434855 0.02499875 34.69985 0.0048024864
-1146.778286754279 0.025360279 34.799263 0.0048142243
-1146.736604612732 0.023681054 34.859238 0.0048841797
-1147.5020420035598 0.02504728 34.928894 0.004942762
save 성공!
-1146.857075235476 0.029228533 34.868366 0.004913397
-1145.2808215684076 0.028055642 34.774937 0.0049233497
-1146.5285348207951 0.027047064 34.76022 0.0049280305
-1145.977971328972 0.024802027 34.72719 0.0049172044
-1145.365011573507 0.024392638 34.558754 0.004913152
-1144.554591770742 0.023565931 34.400284 0.004857705
-1143.065138683901 0.02144237 34.370834 0.004911345
-1144.6468859163147 0.022472542 34.269547 0.004906375
-1145.1481415482658 0.020254808 34.24732 0.0048624994
-1145.3199655791404 0.018912798 34.267902 0.0048760767
save 성공!
-1145.7899615917497 0.015648972 34.216606 0.004870442
-1146.4687625594775 0.017646039 34.185978 0.0048436318
-1146.1266981975664 0.015428454 34.28427 0.0048342766
-1145.8833239596677 0.009860349 34.442917 0.0047799195
-1144.3266294468888 0.009424731 34.39488 0.004737086
-1143.8410284808676 0.008311243 34.341225 0.004692589
-1144.4474596537802 0.0080093285 34.333195 0.0047042132
-1142.5948111434677 0.009654425 34.302444 0.0046483185
-1141.1727789424392 0.009640824 34.21545 0.004607707
-1141.065436856256 0.011516923 34.21758 0.0046351715
save 성공!
-1141.9500551811534 0.009949043 34.239376 0.004646251
-1142.232068079202 0.0108242845 34.217392 0.004598763
-1143.215909221821 0.016625285 34.213936 0.0045904075
-1143.1741013707942 0.018197978 34.404354 0.004593376
-1144.5966246057071 0.022927485 34.464806 0.0046206387
-1143.6743132873194 0.02423838 34.40601 0.0046367496
-1143.5819964542582 0.020816693 34.490875 0.0046182964
-1143.6138827740476 0.020273883 34.474422 0.004649231
-1142.9781917257178 0.02036572 34.477425 0.004615565
-1142.978738602615 0.018479947 34.46741 0.0046188147
save 성공!
-1143.175112649138 0.018355666 34.464848 0.0046394337
-1143.6621544808006 0.01970933 34.502857 0.004589927
-1144.6750246131064 0.022026539 34.638966 0.004607794
-1145.4311931790887 0.017760377 34.631313 0.0046376274
-1145.1386562197717 0.01994665 34.61154 0.0046454775
-1145.4950075472384 0.010430169 34.56532 0.004649339
-1144.238940340769 0.012276801 34.57387 0.004651433
-1146.1078384026714 0.0074733705 34.63837 0.004694571
-1144.9502921342016 0.009473103 34.705532 0.0047506825
-1145.2231330298093 0.009349168 34.6368 0.0047476846
save 성공!
-1144.1274153675965 0.011136938 34.571842 0.004761293
-1146.2073572528761 0.009177365 34.566463 0.004784542
-1145.547774279575 0.012048109 34.404007 0.004842458
-1145.4249186331385 0.013037357 34.43796 0.0048720893
-1143.5898448270789 0.01498483 34.30359 0.004901907
-1144.3764488014244 0.015532188 34.401344 0.0049104076
-1142.6920978806395 0.015040767 34.31471 0.0049079824
-1144.0185645061863 0.014607982 34.382236 0.0049058977
-1142.462373611229 0.013779605 34.399494 0.0048972312
-1142.869577670744 0.009972621 34.53604 0.004948036
save 성공!
-1142.1278260404886 0.01014333 34.50161 0.0049134702
-1142.2439599691652 0.0072021023 34.497623 0.0048545743
-1142.5483643575305 0.012154574 34.545074 0.004869084
-1143.0791619243323 0.007820145 34.636066 0.004849792
-1142.7840786843967 0.010286946 34.56054 0.004844619
-1143.1209168285163 0.009361373 34.503555 0.004889244
-1143.8496046146922 0.008634556 34.64364 0.004905086
-1144.690383176825 0.012341025 34.672295 0.0048574344
-1145.294510633162 0.014156104 34.709282 0.0048520695
-1144.8558266698742 0.014176681 34.750164 0.00485579
save 성공!
-1141.5183260151616 0.0116221355 34.517647 0.004872643
-1139.3487084310038 0.010214906 34.49623 0.0048443945
-1138.883334403573 0.0061008204 34.319443 0.0048649297
